"id","cod_estacion","circuito","nombre_punto","fecha","hora","ta_aire","ta_agua","ph","conductividad","od_percent","od_ppm","nivel_regleta","caudal","operario","incidencias","observaciones","fotografia","time_stamp"
"1368","92108000","R2","ARGA-FUNES","2023-08-24","09:15:00",27,"24.1","7.55","1788","75.1","6.05",,,"ADRIAN",,,,"2023-08-24 09:15:00"
"1369","92110000","R2","ARGA-FALCES","2023-08-24","09:50:00",28,"24.8","7.87","1720","84.6","6.73",,,"ADRIAN",,,,"2023-08-24 09:50:00"
"1378","92111000","R2","ARGA-BELASCOAIN","2023-08-24","09:53:16",26,"25.3","7.82","843","82.5","6.52",,,"ASIER",,,,"2023-08-24 09:53:16"
"1367","92107000","R2","ARGA-VERGALIJO","2023-08-24","10:00:00",28,"24.5","8.08","1672","93.5","7.46",,,"ADRIAN",,,,"2023-08-24 10:00:00"
"1377","92113000","R2","ARGA-ECHAURI","2023-08-24","10:18:42",30,"25.3","8.18","851","76.2","6.02",,,"ASIER",,,,"2023-08-24 10:18:42"
"1370","92107001","R2","ARGA-MIRANDA DE ARGA-*TRI","2023-08-24","10:20:00",29,"23.6","8.22","1669","94.7","7.67",,,"ADRIAN",,,,"2023-08-24 10:20:00"
"1376","92105000","R2","ARGA-ORORBIA","2023-08-24","10:34:41",33,"25.4","7.94","599","93.4","7.35",,,"ASIER",,,,"2023-08-24 10:34:41"
"1366","92903000","R2","SALADO-MENDIGORRIA","2023-08-24","10:40:00",30,"15.6","8.21","1888","100.9","9.48",,,"ADRIAN",,,,"2023-08-24 10:40:00"
"1362","92501000","R2","ROBO-PUENTE LA REINA","2023-08-24","11:00:00",31,"22.5","8.11","848","96.2","7.93",,,"ADRIAN",,"Fuerte olor del agua",,"2023-08-24 11:00:00"
"1371","92106000","R2","ARGA-PUENTE LA REINA-*TRI","2023-08-24","11:15:00",31,"25.5","8.01","718","80.6","6.21",,,"ADRIAN",,,,"2023-08-24 11:15:00"
"1375","92102000","R2","ARGA-ZUBIRI-*TRI","2023-08-24","11:30:38",35,"23.5","8.21","214.8","99.7","8",,,"ASIER",,,,"2023-08-24 11:30:38"
"1365","92902000","R2","SALADO-ESTENOZ-*TRI","2023-08-24","11:45:00",32,"25.3","8.16","99999","141.2","10.83",,,"ADRIAN",,"Conductividad fuera de rango",,"2023-08-24 11:45:00"
"1374","92101000","R2","ARGA-EUGUI-*TRI","2023-08-24","11:50:48",32,"17.4","8.34","261","96.3","8.6",,,"ASIER",,,,"2023-08-24 11:50:48"
"1373","92109000","R2","ARGA-URTASUN","2023-08-24","12:04:14",33,"24.7","8.56","198.2","96.9","7.52",,,"ASIER",,,,"2023-08-24 12:04:14"
"1364","92901000","R2","UBAGUA-MUEZ-*TRI","2023-08-24","12:05:00",32,"21.3","8.01","640","86.9","7.23",,,"ADRIAN",,,,"2023-08-24 12:05:00"
"1363","92904000","R2","UBAGUA-RIEZU-*TRI","2023-08-24","12:20:00",32,"17.9","8.09","449","106.2","9.48",,,"ADRIAN",,,,"2023-08-24 12:20:00"
"1372","92103000","R2","ARGA-HUARTE PAMPLONA","2023-08-24","12:34:10",38,"24.6","8.32","257","97.8","7.74",,,"ASIER",,,,"2023-08-24 12:34:10"
"1467","92301000","R2","ELORZ-PAMPLONA ECHAVACOIZ","2023-08-24","13:30:00",37,"27.2","7.63","3184","116.8","8.44",,,"VANE",,,,"2023-08-24 13:30:00"
"1397","13201000","R6","LEITZARAN-LEITZA","2023-08-28","09:00:00",15,"16","8.12","187.3","110.5","10.35",,,"EUSEBIO",,,,"2023-08-28 09:00:00"
"1398","13202000","R6","LEITZARAN-URTO-*TRI","2023-08-28","09:30:00",15,"15.3","7.5","208.9","108.8","10.41",,,"EUSEBIO",,,,"2023-08-28 09:30:00"
"1390","11103000","R6","BIDASOA-SUMBILLA","2023-08-28","10:25:00",17,"16.9","7.46","271","97.6","9.39",,,"ADRIAN",,,,"2023-08-28 10:25:00"
"1387","11902000","R6","EZKURRA-SANTESTEBAN","2023-08-28","10:40:00",18,"17","7.47","167.8","93.3","8.97",,,"ADRIAN",,,,"2023-08-28 10:40:00"
"1394","12103000","R6","URUMEA-ARANO-*TRI","2023-08-28","10:45:00",18,"17.7","6.71","70.9","108.6","10.29",,,"EUSEBIO",,,,"2023-08-28 10:45:00"
"1396","12101000","R6","URUMEA-GOIZUETA","2023-08-28","11:10:00",17,"17.4","6.65","60.6","108.9","10.33",,,"EUSEBIO",,,,"2023-08-28 11:10:00"
"1384","11908000","R6","MARIN-ORONOZ MUGAIRE-*TRI","2023-08-28","11:25:00",19,"16.4","7.64","182.3","94.4","9.14",,,"ADRIAN",,,,"2023-08-28 11:25:00"
"1395","12102000","R6","URUMEA-EN CABECERA-*TRI","2023-08-28","11:30:00",18,"16.8","6.75","68","108.5","10.29",,,"EUSEBIO",,,,"2023-08-28 11:30:00"
"1389","11102000","R6","BIDASOA-ORONOZ MUGAIRE","2023-08-28","11:35:00",19,"17.4","7.81","196.3","94.1","8.95",,,"ADRIAN",,,,"2023-08-28 11:35:00"
"1388","11101000","R6","BIDASOA-ARIZKUN-*TRI","2023-08-28","12:00:00",18,"17.3","7.86","134.1","95.2","8.95",,,"ADRIAN",,,,"2023-08-28 12:00:00"
"1383","14101000","R6","UGARANA-URDAX-*TRI","2023-08-28","12:25:00",20,"17.6","7.62","155.8","94.6","9.04",,,"ADRIAN",,,,"2023-08-28 12:25:00"
"1393","11104000","R6","BIDASOA-ENDARLAZA","2023-08-28","13:00:00",19,"19.2","7.35","168.8","108.8","10.08",,,"EUSEBIO",,,,"2023-08-28 13:00:00"
"1385","11906000","R6","ARTESIAGA-IRURITA-*TRI","2023-08-28","13:10:00",20,"17","7.83","125.2","96.8","9.23",,,"ADRIAN",,,,"2023-08-28 13:10:00"
"1386","11901000","R6","REGATA ZEBERIA-ORONOZ MUGAIRE-*TRI","2023-08-28","13:25:00",20,"16.2","7.85","158.4","93.8","9.12",,,"ADRIAN",,,,"2023-08-28 13:25:00"
"1392","11105000","R6","BIDASOA-BERA","2023-08-28","13:30:00",19,"18.9","7.59","206","109.5","10.17",,,"EUSEBIO",,,,"2023-08-28 13:30:00"
"1391","11904000","R6","ONIN-LESAKA 1 (Ag Arriba)-*TRI","2023-08-28","14:00:00",19,"18","6.9","88.8","107.8","10.14",,,"EUSEBIO",,,,"2023-08-28 14:00:00"
"1382","11903000","R6","ONIN-LESAKA 3 (Desembocadura)","2023-08-28","15:00:00",19,"19.3","7.32","122.5","108","9.95",,,"EUSEBIO",,,,"2023-08-28 15:00:00"
"1381","11907000","R6","TXIMISTA-ETXALAR-*TRI","2023-08-28","15:20:00",19,"18","7.17","88.1","110.3","10.23",,,"EUSEBIO",,,,"2023-08-28 15:20:00"
"1417","98101000","R5","ALHAMA-FITERO","2023-08-29","08:50:00",17,"17.2","7.79","2780","87.4","8.03",,,"EUSEBIO",,,,"2023-08-29 08:50:00"
"1416","98102000","R5","ALHAMA-ALFARO","2023-08-29","09:35:00",19,"18.1","7.61","1748","100.2","9.16",,,"EUSEBIO",,,,"2023-08-29 09:35:00"
"1412","95102000","R5","ODRON-MUES-*TRI","2023-08-29","09:40:00",17,"16.8","7.75","2580","71.5","6.59",,,"ADRIAN",,,,"2023-08-29 09:40:00"
"1411","95103000","R5","LINARES-TORRES DEL RIO-*TRI","2023-08-29","10:00:00",18,"16.8","7.78","4180","81.7","7.63",,,"ADRIAN",,,,"2023-08-29 10:00:00"
"1415","94105000","R5","EBRO-CASTEJON","2023-08-29","10:00:00",20,"19.4","7.76","1243","93.7","8.36","1.46","36","EUSEBIO",,,,"2023-08-29 10:00:00"
"1413","94101000","R5","EBRO-LOGRONO-*TRI","2023-08-29","10:30:00",20,"20.6","7.87","634","83.4","7.21",,,"ADRIAN",,,,"2023-08-29 10:30:00"
"1414","99101000","R5","QUEILES-TUDELA","2023-08-29","10:35:00",20,"17.8","7.39","1522","100.5","9.28","0.1","0.1","EUSEBIO",,,,"2023-08-29 10:35:00"
"1404","94108000","R5","EBRO-VIANA","2023-08-29","11:15:00",20,"21.4","7.83","599","85.2","7.3",,,"ADRIAN",,,,"2023-08-29 11:15:00"
"1410","94106000","R5","EBRO-TUDELA","2023-08-29","11:20:00",23,"19.9","7.79","1644","100.1","8.86",,,"EUSEBIO",,,,"2023-08-29 11:20:00"
"1399","95101000","R5","MAYOR-MENDAVIA","2023-08-29","11:40:00",20,"20.4","7.98","3400","112.2","9.79",,,"ADRIAN",,,,"2023-08-29 11:40:00"
"1409","94106-CT","R5","EBRO-CABANILLAS-*TRI","2023-08-29","11:45:00",23,"20.4","7.98","1649","109.1","9.57",,,"EUSEBIO",,,,"2023-08-29 11:45:00"
"1403","94102000","R5","EBRO-ALCANADRE","2023-08-29","11:55:00",22,"21.7","7.89","810","90.7","7.7",,,"ADRIAN",,,,"2023-08-29 11:55:00"
"1408","94107000","R5","EBRO-BUNUEL","2023-08-29","12:10:00",23,"21","7.84","1683","101.8","8.84",,,"EUSEBIO",,,,"2023-08-29 12:10:00"
"1402","94120000","R5","EBRO-SARTAGUDA-*TRI","2023-08-29","12:20:00",23,"22.8","7.89","811","92.4","7.69",,,"ADRIAN",,,,"2023-08-29 12:20:00"
"1407","94106-CI","R5","EBRO-BUNUEL-*TRI","2023-08-29","12:30:00",25,"22.7","7.99","1636","106.9","8.97",,,"EUSEBIO",,,,"2023-08-29 12:30:00"
"1401","94109000","R5","EBRO-SAN ADRIAN","2023-08-29","12:45:00",24,"20.9","7.94","861","94.2","8.16",,,"ADRIAN",,,,"2023-08-29 12:45:00"
"1406","94102-CL","R5","EBRO-CORTES-*TRI","2023-08-29","12:50:00",24,"23.3","8.02","796","107.8","8.88","1.71",,"EUSEBIO",,,,"2023-08-29 12:50:00"
"1400","94103000","R5","EBRO-AZAGRA-*TRI","2023-08-29","13:00:00",24,"20.8","7.73","960","89","7.74",,,"ADRIAN",,,,"2023-08-29 13:00:00"
"1405","94110000","R5","EBRO-MILAGRO","2023-08-29","13:35:00",26,"22.8","8.19","993","138.7","11.56",,,"EUSEBIO",,,,"2023-08-29 13:35:00"
"1435","92405000","R1","ARAKIL-ASIAIN","2023-08-31","08:35:00",13,"14","7.97","355","89.7","8.91",,,"ADRIAN",,,,"2023-08-31 08:35:00"
"1434","92406000","R1","UDARBE(R.ARTETA)-ANOZ-*TRI","2023-08-31","08:50:00",13,"14.1","7.94","1662","86.2","8.5",,,"ADRIAN",,,,"2023-08-31 08:50:00"
"1437","92205000","R1","ULTZAMA-ORKIN-*TRI","2023-08-31","08:50:00",10,"12.1","7.7","78.8","91.8","9.29",,"0.118","ASIER",,,,"2023-08-31 08:50:00"
"1436","92202000","R1","ULTZAMA-LOZEN-*TRI","2023-08-31","09:05:00",10,"12.7","7.9","172.7","90.4","9.07",,"0.159","ASIER",,,,"2023-08-31 09:05:00"
"1433","92411000","R1","ARAKIL-ERROTZ","2023-08-31","09:10:00",14,"14","7.99","325","92","9.1",,,"ADRIAN",,,,"2023-08-31 09:10:00"
"1430","92203000","R1","ULTZAMA-LIZASO","2023-08-31","09:30:00",12,"13.6","7.91","196.6","89.4","8.8",,,"ASIER",,,,"2023-08-31 09:30:00"
"1432","92410000","R1","ARAKIL-UHARTE ARAKIL","2023-08-31","09:35:00",14,"15.1","8.03","359","86","8.25",,,"ADRIAN",,,,"2023-08-31 09:35:00"
"1431","92407000","R1","ARAKIL-ETXARRI ARANAZ","2023-08-31","09:48:02",14,"15.6","7.98","321","84.7","8.01",,,"ADRIAN",,,,"2023-08-31 09:48:02"
"1429","92409000","R1","ARAKIL-ALSASUA","2023-08-31","10:25:00",15,"15.2","8.19","301","94","8.96",,,"ADRIAN",,,,"2023-08-31 10:25:00"
"1428","92418000","R1","ALZANIA-ALSASUA-*TRI","2023-08-31","10:40:00",15,"14.7","8.06","236","94","9.14",,,"ADRIAN",,,,"2023-08-31 10:40:00"
"1427","92401000","R1","ARAKIL-ZIORDIA","2023-08-31","10:50:00",16,"14.1","7.95","308","94","9.14",,,"ADRIAN",,,,"2023-08-31 10:50:00"
"1424","92402000","R1","ARAKIL-VILLANUEVA-*TRI","2023-08-31","11:30:00",18,"17.1","8.07","318","85.3","7.89",,,"ADRIAN",,,,"2023-08-31 11:30:00"
"1423","92408000","R1","ARAKIL-ECHARREN","2023-08-31","11:55:00",18,"17.6","8.16","316","91.9","8.42",,,"ADRIAN",,,,"2023-08-31 11:55:00"
"1426","92204000","R1","ULTZAMA-CIAURRIZ","2023-08-31","11:57:00",21,"15.4","8.17","255","96.8","9.19",,"0.426","ASIER",,,,"2023-08-31 11:57:00"
"1419","92403000","R1","LARRAUN-IRURTZUN","2023-08-31","12:05:00",18,"14.3","8.2","328","96.5","9.48",,,"ADRIAN",,,,"2023-08-31 12:05:00"
"1422","92417000","R1","BASABURUA-UDABE-*TRI","2023-08-31","12:30:00",18,"14.8","8.27","277","98.9","9.57",,,"ADRIAN",,,,"2023-08-31 12:30:00"
"1420","92414000","R1","LARRAUN-URRITZA","2023-08-31","12:45:00",18,"13.3","8.27","290","98.2","9.84",,,"ADRIAN",,,,"2023-08-31 12:45:00"
"1421","92412000","R1","LARRAUN-LEKUMBERRI-*TRI","2023-08-31","13:05:00",19,"13.4","7.8","268","93.9","9.3",,,"ADRIAN",,,,"2023-08-31 13:05:00"
"1425","92201000","R1","ULTZAMA-VILLAVA","2023-08-31","13:30:00",26,"17.4","8.26","246","96.3","8.86",,,"ASIER",,,,"2023-08-31 13:30:00"
"1418","13101000","R1","ARAXES-ATALLO-*TRI","2023-08-31","13:35:00",20,"15.6","8.33","412","99.4","9.78",,,"ADRIAN",,,,"2023-08-31 13:35:00"
"1452","91204000","R4","IRANZU-VILLATUERTA","2023-09-04","09:03:49",18,"17.8","8.08","1057","86.4","7.67",,,"ESTELA",,,,"2023-09-04 09:03:49"
"1451","91108000","R4","EGA-ESTELLA ALCOHOLERA-*TRI","2023-09-04","09:25:32",18,"16.5","7.99","705","91.5","8.52",,,"ESTELA",,,,"2023-09-04 09:25:32"
"1450","91106000","R4","EGA-SAN ADRIAN","2023-09-04","10:50:08",22,"19.1","7.77","1277","93.7","8.33",,,"ESTELA",,,,"2023-09-04 10:50:08"
"1448","91203000","R4","UREDERRA-ARTAVIA-*TRI","2023-09-04","11:18:53",23,"15.2","7.88","420","98.5","9.42",,,"ADRIAN",,,,"2023-09-04 11:18:53"
"1449","91110000","R4","EGA-ANDOSILLA","2023-09-04","11:18:54",22,"19.2","7.77","1351","88.1","7.88",,,"ESTELA",,,,"2023-09-04 11:18:54"
"1447","91105000","R4","EGA-LERIN","2023-09-04","11:38:48",26,"18.9","7.76","647","81.7","7.3",,,"ESTELA",,,,"2023-09-04 11:38:48"
"1446","91202000","R4","UREDERRA-BAQUEDANO-*TRI","2023-09-04","11:40:00",23,"14.8","7.99","391","100.2","9.66",,,"ADRIAN",,,,"2023-09-04 11:40:00"
"1445","91901000","R4","RIO MAYOR-ALLO-*TRI","2023-09-04","11:51:12",26,"19.2","7.86","2990","82.8","7.34",,,"ESTELA",,,,"2023-09-04 11:51:12"
"1443","91201000","R4","UREDERRA-ALLIN","2023-09-04","12:05:00",24,"15.2","8.11","421","98.7","9.46",,,"ADRIAN",,,,"2023-09-04 12:05:00"
"1444","91104000","R4","EGA-ALLO","2023-09-04","12:13:15",27,"18.6","8.2","598","91.8","8.3",,,"ESTELA",,,,"2023-09-04 12:13:15"
"1442","91102000","R4","EGA-ZUBIELQUI","2023-09-04","12:17:58",25,"17.6","7.98","612","91.6","8.34",,,"ADRIAN",,,,"2023-09-04 12:17:58"
"1439","91103000","R4","EGA-ESTELLA","2023-09-04","12:45:00",26,"17","8.23","577","94.4","8.72",,,"ADRIAN",,,,"2023-09-04 12:45:00"
"1441","91101000","R4","EGA-MARANON-*TRI","2023-09-04","13:18:04",26,"17.1","8.05","443","88.2","7.81",,,"ESTELA",,,,"2023-09-04 13:18:04"
"1438","91109000","R4","EGA-VILLATUERTA","2023-09-04","13:40:00",27,"18.2","8.08","679","90.9","8.18",,,"ADRIAN",,,,"2023-09-04 13:40:00"
"1440","91107000","R4","EGA-ZUNIGA-*TRI","2023-09-04","13:43:32",27,"19","7.92","554","90","7.93",,,"ESTELA",,,,"2023-09-04 13:43:32"
"1466","93106000","R7","ARAGON-MILAGRO","2023-09-05","09:38:49",21,"18.8","7.84","662","89","7.91",,,"ESTELA",,,,"2023-09-05 09:38:49"
"1465","93105-CA","R7","ACEQUIA VALTIERRA-*TRI","2023-09-05","09:54:52",21,"20.4","7.96","478","82.2","7.23",,,"ESTELA",,,,"2023-09-05 09:54:52"
"1460","93104000","R7","ARAGON-CARCASTILLO","2023-09-05","10:30:00",23,"20.2","7.4","329","91.8","8.03",,,"ADRIAN",,,,"2023-09-05 10:30:00"
"1464","93105000","R7","ARAGON-CAPARROSO","2023-09-05","10:53:48",24,"19.9","7.85","417","84.3","7.39",,,"ESTELA",,,,"2023-09-05 10:53:48"
"1463","93402000","R7","CIDACOS-TRAIBUENAS","2023-09-05","11:07:43",26,"20.6","8.06","1108","84.9","7.41",,,"ESTELA",,,,"2023-09-05 11:07:43"
"1459","93103000","R7","ARAGON-CASEDA","2023-09-05","11:10:00",25,"19.5","7.85","453","88.7","7.84",,,"ADRIAN",,,,"2023-09-05 11:10:00"
"1461","93102000","R7","ARAGON-SANGUESA-*TRI","2023-09-05","11:30:00",25,"20.2","8.01","322","96.6","8.39",,,"ADRIAN",,,,"2023-09-05 11:30:00"
"1453","93404000","R7","CIDACOS-BEIRE","2023-09-05","11:40:46",27,"21","7.93","1025","81.1","6.98",,,"ESTELA",,,,"2023-09-05 11:40:46"
"1458","93901000","R7","ONSELLA-SANGUESA-*TRI","2023-09-05","12:10:00",27,"21.7","7.87","451","86.2","7.27",,,"ADRIAN",,,,"2023-09-05 12:10:00"
"1454","93403000","R7","CIDACOS-OLITE","2023-09-05","12:13:08",27,"20.2","7.72","896","61.1","5.32",,,"ESTELA",,,,"2023-09-05 12:13:08"
"1462","93101000","R7","ARAGON-YESA","2023-09-05","12:35:00",28,"20.3","8.13","297","103.9","8.95",,,"ADRIAN",,,,"2023-09-05 12:35:00"
"1457","93406000","R7","CIDACOS-BARASOAIN","2023-09-05","12:39:22",27,"20","8.09","680","90.4","7.8",,,"ESTELA",,,,"2023-09-05 12:39:22"
"1456","93401000","R7","CIDACOS-PUEYO","2023-09-05","12:55:59",27,"20.1","7.88","532","69.2","5.99",,,"ESTELA",,,,"2023-09-05 12:55:59"
"1455","93405000","R7","CIDACOS-TAFALLA","2023-09-05","13:15:34",28,"20.8","8.09","422","91.6","7.86",,,"ESTELA",,,,"2023-09-05 13:15:34"
"1473","93304000","R3","IRATI-LIEDENA-*TRI","2023-09-07","09:20:52",18,"20.1","7.47","296","90.2","7.86",,,"ESTELA",,,,"2023-09-07 09:20:52"
"1476","93201000","R3","ESCA-SIGUES","2023-09-07","10:00:59",18,"18.7","8.06","311","92.3","8.19",,,"ESTELA",,,,"2023-09-07 10:00:59"
"1475","93203000","R3","ESCA-BURGUI-*TRI","2023-09-07","10:34:39",18,"17.8","7.99","292","91.2","8.14",,,"ESTELA",,,,"2023-09-07 10:34:39"
"1485","93306000","R3","ERRO-LONGUIDA","2023-09-07","10:35:25",20,"16.6","8.11","366","93.5","8.69",,,"ADRIAN",,,,"2023-09-07 10:35:25"
"1484","93314000","R3","IRATI-AOS-*TRI","2023-09-07","10:45:00",21,"13.6","7.97","240","86.4","8.56",,,"ADRIAN",,,,"2023-09-07 10:45:00"
"1474","93202000","R3","ESCA-ISABA","2023-09-07","11:20:18",16,"15","8.32","292","95.6","8.9",,,"ESTELA",,,,"2023-09-07 11:20:18"
"1483","93301000","R3","IRATI-AOIZ","2023-09-07","11:30:00",22,"14.8","7.78","237","82.8","7.99",,,"ADRIAN",,,,"2023-09-07 11:30:00"
"1478","93317000","R3","SALAZAR-EZCAROZ-*TRI","2023-09-07","11:55:40",20,"16.5","8.23","329","105","9.5",,,"ESTELA",,,,"2023-09-07 11:55:40"
"1482","93313000","R3","URROBI-URIZ","2023-09-07","12:00:00",22,"16.5","8.24","229","98","8.98",,,"ADRIAN",,,,"2023-09-07 12:00:00"
"1481","93315000","R3","IRATI-OROZ BETELU","2023-09-07","12:20:00",23,"16.5","8.23","194.6","97","8.84",,,"ADRIAN",,,,"2023-09-07 12:20:00"
"1479","93310000","R3","SALAZAR-GALLUES","2023-09-07","12:25:02",25,"18.4","8.24","347","97.5","8.56",,,"ESTELA",,,,"2023-09-07 12:25:02"
"1470","93308000","R3","IRATI-ARIVE-*TRI","2023-09-07","12:45:00",23,"15.8","8.19","176.9","94.8","8.76",,,"ADRIAN",,,,"2023-09-07 12:45:00"
"1477","93303000","R3","SALAZAR-BIGUEZAL-*TRI","2023-09-07","12:50:19",26,"20.2","8.43","329","101.5","8.69",,,"ESTELA",,,,"2023-09-07 12:50:19"
"1468","93307000","R3","URROBI-ESPINAL","2023-09-07","13:00:00",24,"15.7","8.14","219.5","94.3","8.57",,,"ADRIAN",,,,"2023-09-07 13:00:00"
"1480","93312000","R3","ARETA-MURILLO BERROYA-*TRI","2023-09-07","13:10:32",27,"19.1","8.26","390","100.7","8.89",,,"ESTELA",,,,"2023-09-07 13:10:32"
"1469","93305000","R3","ERRO-ERRO SOROGAIN-*TRI","2023-09-07","13:30:00",24,"15.7","7.88","232","99.9","9.04",,,"ADRIAN",,,,"2023-09-07 13:30:00"
"1472","93311000","R3","SALAZAR-LUMBIER","2023-09-07","13:35:46",28,"20.6","8.34","375","99.8","8.57",,,"ESTELA",,,,"2023-09-07 13:35:46"
"1471","93302000","R3","IRATI-LUMBIER","2023-09-07","13:45:51",27,"17.4","8.21","264","94","8.63",,,"ESTELA",,,,"2023-09-07 13:45:51"
"1497","92112000","R2","ARGA-PAMPLONA LANDABEN","2023-10-09","09:00:37",13,"16.8","7.68","359","87.4","8.23",,,"ESTELA",,,,"2023-10-09 09:00:37"
"1498","92104000","R2","ARGA-PAMPLONA 4VIENTOS","2023-10-09","09:22:04",13,"16.1","7.8","352","86.1","8.21",,,"ESTELA",,,,"2023-10-09 09:22:04"
"1495","92301000","R2","ELORZ-PAMPLONA ECHAVACOIZ","2023-10-09","09:35:00",14,"16.4","7.89","2480","87.9","8.28",,,"ADRIAN",,,,"2023-10-09 09:35:00"
"1494","92108000","R2","ARGA-FUNES","2023-10-09","10:40:00",16,"18.8","7.59","1518","89.9","8.2",,,"ADRIAN",,,,"2023-10-09 10:40:00"
"1496","92111000","R2","ARGA-BELASCOAIN","2023-10-09","11:01:13",16,"19","7.89","808","89.1","8.8",,,"ESTELA",,,,"2023-10-09 11:01:13"
"1493","92110000","R2","ARGA-FALCES","2023-10-09","11:35:00",19,"19.9","7.89","1149","100","8.89",,,"ADRIAN",,,,"2023-10-09 11:35:00"
"1492","92113000","R2","ARGA-ECHAURI","2023-10-09","11:53:30",16,"19","7.81","737","78.1","7.03",,,"ESTELA",,,,"2023-10-09 11:53:30"
"1491","92107000","R2","ARGA-VERGALIJO","2023-10-09","11:55:00",20,"20.2","7.87","1072","101.4","8.95",,,"ADRIAN",,,,"2023-10-09 11:55:00"
"1487","92903000","R2","SALADO-MENDIGORRIA","2023-10-09","12:20:00",21,"19","7.79","2410","98.8","8.91",,,"ADRIAN",,,,"2023-10-09 12:20:00"
"1490","92105000","R2","ARGA-ORORBIA","2023-10-09","12:29:36",22,"19.9","8.11","622","106.1","9.37",,,"ESTELA",,,,"2023-10-09 12:29:36"
"1486","92501000","R2","ROBO-PUENTE LA REINA","2023-10-09","13:00:00",22,"18.6","7.88","835","105","9.53",,,"ADRIAN",,,,"2023-10-09 13:00:00"
"1489","92109000","R2","ARGA-URTASUN","2023-10-09","13:27:53",25,"16.3","6.94","288","58.4","5.59",,,"ESTELA",,"Valores bajos de pH y Oxígeno.",,"2023-10-09 13:27:53"
"1488","92103000","R2","ARGA-HUARTE PAMPLONA","2023-10-09","13:54:17",27,"18.1","8.06","275","99.9","9.75",,,"ESTELA",,,,"2023-10-09 13:54:17"
"1506","13201000","R6","LEITZARAN-LEITZA","2023-10-10","09:22:50",14,"13.7","7.86","223","92","9.16",,,"ESTELA",,,,"2023-10-10 09:22:50"
"1505","12101000","R6","URUMEA-GOIZUETA","2023-10-10","10:46:58",13,"15.1","7.76","81.1","94.6","9.51","0.42",,"ESTELA",,,,"2023-10-10 10:46:58"
"1504","11104000","R6","BIDASOA-ENDARLAZA","2023-10-10","11:45:08",23,"18.1","8","196.2","98.7","9.43",,,"ESTELA",,,,"2023-10-10 11:45:08"
"1503","11105000","R6","BIDASOA-BERA","2023-10-10","12:09:19",23,"19.1","8.11","236","95.8","8.93",,,"ESTELA",,,,"2023-10-10 12:09:19"
"1502","11903000","R6","ONIN-LESAKA 3 (Desembocadura)","2023-10-10","12:23:16",24,"18.2","7.95","180","93.8","8.94",,,"ESTELA",,,,"2023-10-10 12:23:16"
"1501","11103000","R6","BIDASOA-SUMBILLA","2023-10-10","12:42:25",24,"18.7","8.06","264","94.8","8.83",,,"ESTELA",,,,"2023-10-10 12:42:25"
"1500","11902000","R6","EZKURRA-SANTESTEBAN","2023-10-10","13:00:05",25,"17.8","8.27","245","99","9.38",,,"ESTELA",,,,"2023-10-10 13:00:05"
"1499","11102000","R6","BIDASOA-ORONOZ MUGAIRE","2023-10-10","13:29:30",25,"18.9","8.12","255","94.6","8.74",,,"ESTELA",,,,"2023-10-10 13:29:30"
"1518","93406000","R7","CIDACOS-BARASOAIN","2023-10-16","09:23:07",15,"16.5","7.97","634","92.7","8.56",,,"ESTELA",,,,"2023-10-16 09:23:07"
"1517","93401000","R7","CIDACOS-PUEYO","2023-10-16","09:32:46",15,"16.1","7.86","685","82.7","7.75",,,"ESTELA",,,,"2023-10-16 09:32:46"
"1516","93405000","R7","CIDACOS-TAFALLA","2023-10-16","09:43:59",15,"16.1","7.14","1060","43.2","4.05",,,"ESTELA",,,,"2023-10-16 09:43:59"
"1515","93403000","R7","CIDACOS-OLITE","2023-10-16","10:47:19",17,"17.2","7.63","1084","69.2","6.38",,,"ESTELA",,,,"2023-10-16 10:47:19"
"1514","93404000","R7","CIDACOS-BEIRE","2023-10-16","11:00:23",17,"17","7.92","1367","81.8","7.57",,,"ESTELA",,,,"2023-10-16 11:00:23"
"1511","93105000","R7","ARAGON-CAPARROSO","2023-10-16","11:21:07",17,"18.3","8.07","545","94.6","8.6",,,"ESTELA",,,,"2023-10-16 11:21:07"
"1512","93106000","R7","ARAGON-MILAGRO","2023-10-16","11:53:43",17,"18.9","7.83","1072","84","7.57",,,"ESTELA",,,,"2023-10-16 11:53:43"
"1510","93402000","R7","CIDACOS-TRAIBUENAS","2023-10-16","12:33:12",19,"18.7","8.28","723","109.9","9.9",,,"ESTELA",,,,"2023-10-16 12:33:12"
"1509","93104000","R7","ARAGON-CARCASTILLO","2023-10-16","12:52:59",21,"18.8","8.22","457","98.6","8.82",,,"ESTELA",,,,"2023-10-16 12:52:59"
"1508","93103000","R7","ARAGON-CASEDA","2023-10-16","13:22:13",19,"19","8.03","424","95.4","8.48",,,"ESTELA",,,,"2023-10-16 13:22:13"
"1507","93101000","R7","ARAGON-YESA","2023-10-16","13:49:40",19,"19.4","8.4","287","111.1","9.75",,,"ESTELA",,,,"2023-10-16 13:49:40"
"1529","94110000","R5","EBRO-MILAGRO","2023-10-17","09:50:00",19,"19.2","7.39","1312","75.9","6.79",,,"ADRIAN",,,,"2023-10-17 09:50:00"
"1525","94105000","R5","EBRO-CASTEJON","2023-10-17","10:05:44",14,"18.1","6.98","1189","79.3","6.98",,,"ESTELA",,,,"2023-10-17 10:05:44"
